YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1972,MONTANA,PARK,DURUM,4.00E-05,20.35876406,1.850642794,37.6768,-17.31803594
1972,MONTANA,PHILLIPS,DURUM,4.00E-05,15.4414608,2.103427935,32.48,-17.0385392
1972,MONTANA,PONDERA,DURUM,0.0038,30.9579537,1.267391262,39.23584,-8.2778863
1972,MONTANA,RICHLAND,DURUM,2.00E-04,23.97389603,1.679960568,40.2752,-16.30130397
1972,MONTANA,ROOSEVELT,DURUM,0.0062,10.24712023,3.930392061,40.2752,-30.02807977
1972,MONTANA,SHERIDAN,DURUM,0.0348,9.67904396,4.295300256,41.5744,-31.89535604
1972,MONTANA,TETON,DURUM,0.00208,35.93437459,0.92917827,33.38944,2.54493459
1972,MONTANA,TOOLE,DURUM,8.00E-05,12.87734962,2.623148474,33.7792,-20.90185038
1972,MONTANA,VALLEY,DURUM,0.001,13.46355595,3.387063579,45.60192,-32.13836405
1972,MONTANA,WIBAUX,DURUM,0.00044,20.08711341,1.875670199,37.6768,-17.58968659
1972,MONTANA,YELLOWSTONE,DURUM,0.00012,21.92365421,1.896326206,41.5744,-19.65074579
1972,NORTH DAKOTA,ADAMS,DURUM,0.0026,17.32397213,2.174836101,37.6768,-20.35282787
1972,NORTH DAKOTA,BARNES,DURUM,0.0092,23.61877389,1.320170139,31.1808,-7.56202611
1972,NORTH DAKOTA,BENSON,DURUM,0.056,17.2847588,2.10460559,36.3776,-19.0928412
1972,NORTH DAKOTA,BILLINGS,DURUM,2.00E-04,9.21353601,3.807267911,35.0784,-25.86486399
1972,NORTH DAKOTA,BOTTINEAU,DURUM,0.066,16.93857632,2.262669499,38.3264,-21.38782368
1972,NORTH DAKOTA,BOWMAN,DURUM,0.0022,15.1091629,2.493639141,37.6768,-22.5676371
1972,NORTH DAKOTA,BURKE,DURUM,0.0168,12.47264768,3.072835935,38.3264,-25.85375232
1972,NORTH DAKOTA,BURLEIGH,DURUM,0.0068,17.85912542,1.709557399,30.5312,-12.67207458
1972,NORTH DAKOTA,CASS,DURUM,0.0028,35.59942874,0.985364126,35.0784,0.52102874
1972,NORTH DAKOTA,CAVALIER,DURUM,0.0512,25.42054388,1.482139807,37.6768,-12.25625612
1972,NORTH DAKOTA,DICKEY,DURUM,0.0074,26.65289791,1.243001797,33.1296,-6.47670209
1972,NORTH DAKOTA,DIVIDE,DURUM,0.0452,10.01705356,4.150362155,41.5744,-31.55734644
1972,NORTH DAKOTA,DUNN,DURUM,2.00E-04,16.97664981,1.607101537,27.2832,-10.30655019
1972,NORTH DAKOTA,EDDY,DURUM,0.0094,21.06524505,1.418526104,29.8816,-8.81635495
1972,NORTH DAKOTA,EMMONS,DURUM,0.0052,24.48883719,0.928423013,22.736,1.75283719
1972,NORTH DAKOTA,FOSTER,DURUM,0.0124,24.08566383,1.159727222,27.9328,-3.84713617
1972,NORTH DAKOTA,GOLDEN VALLEY,DURUM,0.0064,14.19754386,3.614597039,51.3184,-37.12085614
1972,NORTH DAKOTA,GRAND FORKS,DURUM,0.0052,37.09950482,0.875483383,32.48,4.61950482
1972,NORTH DAKOTA,GRANT,DURUM,8.00E-04,21.34159606,1.643663384,35.0784,-13.73680394
1972,NORTH DAKOTA,GRIGGS,DURUM,0.0034,22.88019611,1.249220062,28.5824,-5.70220389
1972,NORTH DAKOTA,HETTINGER,DURUM,0.0022,23.82230951,1.854261862,44.1728,-20.35049049
1972,NORTH DAKOTA,KIDDER,DURUM,0.0034,18.81176649,1.519389474,28.5824,-9.77063351
1972,NORTH DAKOTA,LA MOURE,DURUM,0.0116,18.41565419,1.763716872,32.48,-14.06434581
1972,NORTH DAKOTA,LOGAN,DURUM,0.0024,24.48833631,1.405926461,34.4288,-9.94046369
1972,NORTH DAKOTA,MCHENRY,DURUM,0.0172,20.50796919,1.837178496,37.6768,-17.16883081
1972,NORTH DAKOTA,MCINTOSH,DURUM,0.0044,19.60513452,1.39163544,27.2832,-7.67806548
1972,NORTH DAKOTA,MCKENZIE,DURUM,0.0128,15.91303825,2.286024795,36.3776,-20.46456175
1972,NORTH DAKOTA,MCLEAN,DURUM,0.0472,18.20746227,2.354726835,42.8736,-24.66613773
1972,NORTH DAKOTA,MERCER,DURUM,6.00E-04,15.92431862,2.733127931,43.5232,-27.59888138
1972,NORTH DAKOTA,MORTON,DURUM,8.00E-04,20.86644807,1.494303194,31.1808,-10.31435193
1972,NORTH DAKOTA,MOUNTRAIL,DURUM,0.0536,13.42921893,2.660467462,35.728,-22.29878107
1972,NORTH DAKOTA,NELSON,DURUM,0.044,21.58752425,1.564755625,33.7792,-12.19167575
1972,NORTH DAKOTA,PEMBINA,DURUM,0.0012,47.59901878,0.791545729,37.6768,9.92221878
1972,NORTH DAKOTA,PIERCE,DURUM,0.0288,18.3125122,2.128380835,38.976,-20.6634878
1972,NORTH DAKOTA,RAMSEY,DURUM,0.0664,17.8044621,1.78777656,31.8304,-14.0259379
1972,NORTH DAKOTA,RANSOM,DURUM,0.0018,37.53751016,0.830657118,31.1808,6.35671016
1972,NORTH DAKOTA,RENVILLE,DURUM,0.0236,16.46338637,2.327977923,38.3264,-21.86301363
1972,NORTH DAKOTA,RICHLAND,DURUM,0.0012,43.14566253,0.707630807,30.5312,12.61446253
1972,NORTH DAKOTA,ROLETTE,DURUM,0.034,15.87376481,2.250757802,35.728,-19.85423519
1972,NORTH DAKOTA,SARGENT,DURUM,0.0032,35.04377025,0.908304094,31.8304,3.21337025
1972,NORTH DAKOTA,SHERIDAN,DURUM,0.0036,21.23121864,1.866383681,39.6256,-18.39438136
1972,NORTH DAKOTA,SIOUX,DURUM,4.00E-04,19.60649122,1.722857987,33.7792,-14.17270878
1972,NORTH DAKOTA,SLOPE,DURUM,0.0024,15.71286485,2.149779835,33.7792,-18.06633515
1972,NORTH DAKOTA,STARK,DURUM,0.0016,19.56688315,2.323926588,45.472,-25.90511685
1972,NORTH DAKOTA,STEELE,DURUM,0.0034,28.25691262,1.356354833,38.3264,-10.06948738
1972,NORTH DAKOTA,STUTSMAN,DURUM,0.0448,23.00952111,1.355125987,31.1808,-8.17127889
1972,NORTH DAKOTA,TOWNER,DURUM,0.068,16.65017943,2.379890269,39.6256,-22.97542057
1972,NORTH DAKOTA,TRAILL,DURUM,0.0012,37.9971366,1.196721755,45.472,-7.4748634
1972,NORTH DAKOTA,WALSH,DURUM,0.02,35.47461382,1.007142747,35.728,-0.25338618
1972,NORTH DAKOTA,WARD,DURUM,0.066,19.98357526,2.080428525,41.5744,-21.59082474
1972,NORTH DAKOTA,WELLS,DURUM,0.024,20.76660972,1.751735141,36.3776,-15.61099028
1972,NORTH DAKOTA,WILLIAMS,DURUM,0.028,9.98498339,4.423923233,44.1728,-34.18781661
1972,SOUTH DAKOTA,AURORA,DURUM,4.00E-05,22.73417423,1.428686156,32.48,-9.74582577
1972,SOUTH DAKOTA,BEADLE,DURUM,0.00032,25.73725771,1.161025014,29.8816,-4.14434229
1972,SOUTH DAKOTA,BENNETT,DURUM,0.00024,21.66316678,1.739210171,37.6768,-16.01363322
1972,SOUTH DAKOTA,BON HOMME,DURUM,5.20E-05,22.54788619,1.325250613,29.8816,-7.33371381
1972,SOUTH DAKOTA,BROOKINGS,DURUM,4.00E-04,31.39561034,1.034539531,32.48,-1.08438966
1972,SOUTH DAKOTA,BROWN,DURUM,0.002,32.02691759,1.034429864,33.1296,-1.10268241
1972,SOUTH DAKOTA,BRULE,DURUM,8.00E-05,15.56930385,1.919263718,29.8816,-14.31229615
1972,SOUTH DAKOTA,BUFFALO,DURUM,8.00E-05,23.76816933,1.257210835,29.8816,-6.11343067
1972,SOUTH DAKOTA,BUTTE,DURUM,2.40E-05,20.03282077,2.269875048,45.472,-25.43917923
1972,SOUTH DAKOTA,CAMPBELL,DURUM,0.00052,18.07561586,1.796895898,32.48,-14.40438414
1972,SOUTH DAKOTA,CHARLES MIX,DURUM,0.000296,27.12858162,1.053589915,28.5824,-1.45381838
1972,SOUTH DAKOTA,CLARK,DURUM,0.0016,29.9227314,1.020334661,30.5312,-0.6084686
1972,SOUTH DAKOTA,CLAY,DURUM,2.80E-05,25.60543407,1.268480742,32.48,-6.87456593
1972,SOUTH DAKOTA,CODINGTON,DURUM,0.00264,40.78346352,0.700833071,28.5824,12.20106352
1972,SOUTH DAKOTA,CORSON,DURUM,0.00044,15.77009451,2.306745846,36.3776,-20.60750549
1972,SOUTH DAKOTA,CUSTER,DURUM,2.00E-05,19.83063503,1.76889948,35.0784,-15.24776497
1972,SOUTH DAKOTA,DAVISON,DURUM,8.00E-06,20.89349825,1.430186541,29.8816,-8.98810175
1972,SOUTH DAKOTA,DAY,DURUM,0.0044,26.55475871,1.369908889,36.3776,-9.82284129
1972,SOUTH DAKOTA,DEUEL,DURUM,2.00E-04,40.92824948,0.888813972,36.3776,4.55064948
1972,SOUTH DAKOTA,DEWEY,DURUM,0.00016,8.57662453,4.090000661,35.0784,-26.50177547
1972,SOUTH DAKOTA,DOUGLAS,DURUM,0.000192,27.61309344,0.992758021,27.41312,0.19997344
1972,SOUTH DAKOTA,EDMUNDS,DURUM,0.00368,16.38639717,1.823561317,29.8816,-13.49520283
1972,SOUTH DAKOTA,FALL RIVER,DURUM,2.00E-05,14.32560243,2.267269398,32.48,-18.15439757
1972,SOUTH DAKOTA,FAULK,DURUM,0.00044,17.71744412,1.759892668,31.1808,-13.46335588
1972,SOUTH DAKOTA,GRANT,DURUM,0.00052,44.04880808,0.825847545,36.3776,7.67120808
1972,SOUTH DAKOTA,GREGORY,DURUM,0.000212,15.35790895,1.861086694,28.5824,-13.22449105
1972,SOUTH DAKOTA,HAAKON,DURUM,1.20E-05,21.15901245,1.842051943,38.976,-17.81698755
1972,SOUTH DAKOTA,HAMLIN,DURUM,0.00088,34.68673629,0.898925737,31.1808,3.50593629
1972,SOUTH DAKOTA,HAND,DURUM,8.00E-05,19.22730488,1.689264315,32.48,-13.25269512
1972,SOUTH DAKOTA,HANSON,DURUM,1.60E-05,28.31432064,0.96358307,27.2832,1.03112064
1972,SOUTH DAKOTA,HARDING,DURUM,0.00148,10.84631052,3.47369734,37.6768,-26.83048948
1972,SOUTH DAKOTA,HUGHES,DURUM,0.00012,19.40523087,1.40597142,27.2832,-7.87796913
1972,SOUTH DAKOTA,HUTCHINSON,DURUM,2.40E-05,29.20143928,1.067782985,31.1808,-1.97936072
1972,SOUTH DAKOTA,HYDE,DURUM,4.00E-05,19.56668417,1.394370133,27.2832,-7.71651583
1972,SOUTH DAKOTA,JERAULD,DURUM,0.00012,25.09956444,1.247460691,31.31072,-6.21115556
1972,SOUTH DAKOTA,JONES,DURUM,0.000132,25.38402519,1.172063129,29.75168,-4.36765481
