YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1973,ARKANSAS,SAINT FRANCIS,RICE,0.00894,74.44076724,0.743886583,55.375488,19.06527924
1973,ARKANSAS,WHITE,RICE,0.00058,145.2882245,0.420218127,61.0527456,84.23547887
1973,ARKANSAS,WOODRUFF,RICE,0.009828,118.7625248,0.467340149,55.502496,63.26002884
1973,CALIFORNIA,BUTTE,RICE,0.02772,90.19614074,0.788553473,71.12448,19.07166074
1973,CALIFORNIA,COLUSA,RICE,0.0412,69.26151278,1.045235039,72.39456,-3.13304722
1973,CALIFORNIA,FRESNO,RICE,0.00624,141.7983006,0.456804346,64.77408,77.02422062
1973,CALIFORNIA,GLENN,RICE,0.02204,91.21906253,0.807557521,73.66464,17.55442253
1973,CALIFORNIA,KERN,RICE,0.00064,126.4388574,0.361620478,45.72288,80.71597741
1973,CALIFORNIA,KINGS,RICE,0.00012,78.45022215,0.938998488,73.66464,4.78558215
1973,CALIFORNIA,MADERA,RICE,0.00024,133.7663313,0.436759231,58.42368,75.34265126
1973,CALIFORNIA,MERCED,RICE,0.00308,179.5402757,0.45274031,81.28512,98.25515565
1973,CALIFORNIA,PLACER,RICE,0.00252,37.42301554,1.900554484,71.12448,-33.70146446
1973,CALIFORNIA,SACRAMENTO,RICE,0.00484,71.96816284,0.988276999,71.12448,0.84368284
1973,CALIFORNIA,SAN JOAQUIN,RICE,0.0032,136.3734583,0.530855204,72.39456,63.97889833
1973,CALIFORNIA,SOLANO,RICE,4.00E-04,45.93661547,1.493020748,68.58432,-22.64770453
1973,CALIFORNIA,STANISLAUS,RICE,0.00092,183.9372988,0.386677854,71.12448,112.8128188
1973,CALIFORNIA,SUTTER,RICE,0.02888,87.81844181,0.812651577,71.3657952,16.45264661
1973,CALIFORNIA,TULARE,RICE,0.00036,137.1671244,0.425930632,58.42368,78.74344442
1973,CALIFORNIA,YOLO,RICE,0.0116,69.99901525,0.961645528,67.31424,2.68477525
1973,CALIFORNIA,YUBA,RICE,0.0072,129.0065599,0.541479442,69.8544,59.15215986
1973,LOUISIANA,ACADIA,RICE,0.0452,75.14110514,0.608493579,45.72288,29.41822514
1973,LOUISIANA,ALLEN,RICE,0.01216,76.9627854,0.589965134,45.40536,31.5574254
1973,LOUISIANA,AVOYELLES,RICE,0.00158,118.0478564,0.414222515,48.89808,69.14977642
1973,LOUISIANA,BEAUREGARD,RICE,0.0022,71.2347007,0.579459162,41.2776,29.9571007
1973,LOUISIANA,CALCASIEU,RICE,0.03172,48.38778381,0.741504512,35.87976,12.50802381
1973,LOUISIANA,CAMERON,RICE,0.00608,58.16514966,0.676908428,39.37248,18.79266966
1973,LOUISIANA,EAST CARROLL,RICE,0.00102,75.74887062,0.809006913,61.28136,14.46751062
1973,LOUISIANA,EVANGELINE,RICE,0.02156,66.69899534,0.666468809,44.4528,22.24619534
1973,LOUISIANA,IBERIA,RICE,0.00248,385.7256008,0.093842047,36.19728,349.5283208
1973,LOUISIANA,JEFFERSON DAVIS,RICE,0.04684,64.75510773,0.691378975,44.77032,19.98478773
1973,LOUISIANA,LAFAYETTE,RICE,0.00488,101.7342271,0.443192436,45.08784,56.64638714
1973,LOUISIANA,MOREHOUSE,RICE,0.00648,84.87692787,0.695815948,59.05872,25.81820787
1973,LOUISIANA,RAPIDES,RICE,0.000376,82.648385,0.626216229,51.75576,30.892625
1973,LOUISIANA,RICHLAND,RICE,0.000468,63.47820368,0.750304786,47.628,15.85020368
1973,LOUISIANA,SAINT LANDRY,RICE,0.00816,68.84063704,0.668796833,46.0404,22.80023704
1973,LOUISIANA,SAINT MARTIN,RICE,0.00212,136.4153209,0.237414975,32.38704,104.0282809
1973,LOUISIANA,SAINT MARY,RICE,0.000812,400,0.0889056,35.56224,364.43776
1973,LOUISIANA,VERMILION,RICE,0.05444,52.73757539,0.830864136,43.81776,8.91981539
1973,MISSISSIPPI,BOLIVAR,RICE,0.011132,79.4838979,0.695889173,55.311984,24.1719139
1973,MISSISSIPPI,COAHOMA,RICE,0.001164,94.97909085,0.565644328,53.724384,41.25470685
1973,MISSISSIPPI,HUMPHREYS,RICE,0.001028,98.9925131,0.567088704,56.137536,42.8549771
1973,MISSISSIPPI,LEFLORE,RICE,0.001782,104.5788224,0.512506976,53.597376,50.98144642
1973,MISSISSIPPI,QUITMAN,RICE,0.000188,101.9722052,0.580410396,59.185728,42.7864772
1973,MISSISSIPPI,SHARKEY,RICE,0.000544,194.0365074,0.274586761,53.279856,140.7566514
1973,MISSISSIPPI,SUNFLOWER,RICE,0.00192,56.96200904,0.945391374,53.851392,3.11061704
1973,MISSISSIPPI,TALLAHATCHIE,RICE,0.000248,113.8836821,0.485688406,55.311984,58.57169813
1973,MISSISSIPPI,TUNICA,RICE,0.00176,107.7585354,0.500330631,53.914896,53.84363936
1973,MISSISSIPPI,WASHINGTON,RICE,0.004516,112.8897229,0.479276648,54.105408,58.78431485
1973,MISSOURI,BUTLER,RICE,0.000844,166.7332704,0.359162103,59.884272,106.8489984
1973,MISSOURI,NEW MADRID,RICE,5.00E-05,156.6681011,0.324272776,50.8032,105.8649011
1973,MISSOURI,PEMISCOT,RICE,0.00018,101.4082481,0.412053583,41.785632,59.62261606
1973,MISSOURI,RIPLEY,RICE,0.00023,115.8824054,0.45703518,52.962336,62.92006942
1973,MISSOURI,SCOTT,RICE,5.00E-05,108.7246165,0.373811942,40.64256,68.08205646
1973,MISSOURI,STODDARD,RICE,0.000766,204.6300138,0.268440386,54.93096,149.6990538
1973,TEXAS,AUSTIN,RICE,0.001768,288.9921643,0.149820765,43.2970272,245.6951371
1973,TEXAS,BRAZORIA,RICE,0.02192,107.3895928,0.450011428,48.326544,59.06304882
1973,TEXAS,CALHOUN,RICE,0.00364,117.1875298,0.43352053,50.8032,66.38432979
1973,TEXAS,CHAMBERS,RICE,0.02108,69.09464609,0.627368875,43.3478304,25.74681569
1973,TEXAS,COLORADO,RICE,0.01732,165.1960259,0.308224771,50.9175072,114.2785187
1973,TEXAS,FORT BEND,RICE,0.01014,137.0861916,0.289062637,39.626496,97.45969556
1973,TEXAS,GALVESTON,RICE,0.002,135.7715605,0.356033654,48.3392448,87.43231574
1973,TEXAS,HARDIN,RICE,0.000564,97.79593444,0.379611265,37.1244384,60.67149604
1973,TEXAS,HARRIS,RICE,0.01254,155.1847083,0.303310586,47.0691648,108.1155435
1973,TEXAS,JACKSON,RICE,0.0152,171.5278523,0.303436892,52.0478784,119.4799739
1973,TEXAS,JEFFERSON,RICE,0.02968,104.2993285,0.383583678,40.00752,64.29180852
1973,TEXAS,LAVACA,RICE,0.002756,218.0512541,0.221862275,48.3773472,169.6739069
1973,TEXAS,LIBERTY,RICE,0.01764,77.86933319,0.55487982,43.2081216,34.66121159
1973,TEXAS,MATAGORDA,RICE,0.02224,178.5008746,0.284468065,50.7777984,127.7230762
1973,TEXAS,ORANGE,RICE,0.001008,49.416418,0.72992486,36.070272,13.346146
1973,TEXAS,VICTORIA,RICE,0.0019,143.6034689,0.359346127,51.6033504,92.00011853
1973,TEXAS,WALLER,RICE,0.00672,168.6341549,0.323254999,54.5118336,114.1223213
1973,TEXAS,WHARTON,RICE,0.0326,185.7080544,0.289500025,53.7624864,131.945568
1974,ARKANSAS,ARKANSAS,RICE,0.0394,148.9563276,0.407567943,60.709824,88.24650364
1974,ARKANSAS,ASHLEY,RICE,0.00512,102.1398847,0.555831605,56.772576,45.36730869
1974,ARKANSAS,CHICOT,RICE,0.00868,96.94816606,0.601710963,58.3347744,38.61339166
1974,ARKANSAS,CLARK,RICE,0.00052,299.694552,0.204055601,61.154352,238.5402
1974,ARKANSAS,CLAY,RICE,0.00696,120.9813554,0.435673082,52.70832,68.27303541
1974,ARKANSAS,CRAIGHEAD,RICE,0.014,102.0738452,0.609695068,62.23392,39.83992517
1974,ARKANSAS,CRITTENDEN,RICE,0.00424,76.67288032,0.697383061,53.470368,23.20251232
1974,ARKANSAS,CROSS,RICE,0.02276,112.3990185,0.524308066,58.931712,53.46730646
1974,ARKANSAS,DALLAS,RICE,0.00012,70.34660364,0.776347928,54.61344,15.73316364
1974,ARKANSAS,DESHA,RICE,0.01016,132.2087331,0.435180208,57.534624,74.67410913
1974,ARKANSAS,DREW,RICE,0.00304,82.75077449,0.667188651,55.2103776,27.54039689
1974,ARKANSAS,FAULKNER,RICE,0.00042,82.79177862,0.575581325,47.6534016,35.13837702
1974,ARKANSAS,GREENE,RICE,0.005,115.4805326,0.465224595,53.724384,61.75614862
1974,ARKANSAS,HOT SPRING,RICE,3.00E-04,140.8673933,0.316827125,44.6306112,96.23678213
1974,ARKANSAS,INDEPENDENCE,RICE,8.00E-04,91.10552694,0.63416503,57.7759392,33.32958774
1974,ARKANSAS,JACKSON,RICE,0.01756,92.52877091,0.624547797,57.78864,34.74013091
1974,ARKANSAS,JEFFERSON,RICE,0.01152,95.00126004,0.59652861,56.6709696,38.33029044
1974,ARKANSAS,LAFAYETTE,RICE,0.00128,221.9584262,0.218700675,48.5424576,173.4159686
1974,ARKANSAS,LAWRENCE,RICE,0.008,177.5400499,0.343380775,60.96384,116.5762099
1974,ARKANSAS,LEE,RICE,0.00504,127.2824779,0.411111544,52.327296,74.9551819
1974,ARKANSAS,LINCOLN,RICE,0.00696,112.9141154,0.475798653,53.724384,59.1897314
1974,ARKANSAS,LITTLE RIVER,RICE,0.00022,142.6937218,0.338228195,48.26304,94.43068183
1974,ARKANSAS,LONOKE,RICE,0.0228,116.6922059,0.514814023,60.074784,56.61742187
1974,ARKANSAS,MILLER,RICE,3.00E-04,238.660936,0.196902605,46.99296,191.667976
1974,ARKANSAS,MISSISSIPPI,RICE,0.00136,69.08546174,0.707975015,48.9107808,20.17468094
1974,ARKANSAS,MONROE,RICE,0.00916,113.4222192,0.483633239,54.8547552,58.567464
1974,ARKANSAS,PERRY,RICE,0.00064,194.4665284,0.259153978,50.3967744,144.069754
1974,ARKANSAS,PHILLIPS,RICE,0.00284,122.5316892,0.413990826,50.7269952,71.80469397
1974,ARKANSAS,POINSETT,RICE,0.02284,118.0788023,0.561473988,66.298176,51.78062629
1974,ARKANSAS,PRAIRIE,RICE,0.02072,161.3840287,0.37775634,60.96384,100.4201887
1974,ARKANSAS,PULASKI,RICE,0.0012,81.74800933,0.573763872,46.9040544,34.84395493
1974,ARKANSAS,RANDOLPH,RICE,0.0022,122.5492421,0.399214885,48.9234816,73.62576045
1974,ARKANSAS,SAINT FRANCIS,RICE,0.01056,69.55254938,0.785211189,54.61344,14.93910938
1974,ARKANSAS,WHITE,RICE,0.00316,103.2853018,0.564423698,58.296672,44.98862978
1974,ARKANSAS,WOODRUFF,RICE,0.01608,93.62678127,0.614510327,57.534624,36.09215727
1974,CALIFORNIA,BUTTE,RICE,0.03296,90.10279348,0.743558745,66.99672,23.10607348
1974,CALIFORNIA,COLUSA,RICE,0.0488,68.24292485,0.986391485,67.31424,0.92868485
1974,CALIFORNIA,FRESNO,RICE,0.00704,139.6895482,0.436423775,60.96384,78.72570816
