YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1970,OKLAHOMA,ALFALFA,SORGHUM,0.00444,21.00197024,1.038302585,21.8064,-0.80442976
1970,OKLAHOMA,ATOKA,SORGHUM,0.00088,115.9668888,0.229472397,26.6112,89.3556888
1970,OKLAHOMA,BEAVER,SORGHUM,0.03228,14.37681755,2.282875183,32.82048,-18.44366245
1970,OKLAHOMA,BECKHAM,SORGHUM,0.01044,23.09780882,0.912086517,21.0672,2.03060882
1970,OKLAHOMA,BLAINE,SORGHUM,0.00576,26.18928781,0.637891344,16.70592,9.48336781
1970,OKLAHOMA,BRYAN,SORGHUM,0.00284,50.14216293,0.566096043,28.38528,21.75688293
1970,OKLAHOMA,CADDO,SORGHUM,0.016,38.17151964,0.69908456,26.68512,11.48639964
1970,OKLAHOMA,CANADIAN,SORGHUM,0.00392,27.05145767,1.196865633,32.37696,-5.32550233
1970,OKLAHOMA,CARTER,SORGHUM,0.00064,90.24671221,0.278489924,25.1328,65.11391221
1970,OKLAHOMA,CHEROKEE,SORGHUM,0.00036,411.1471381,0.053936895,22.176,388.9711381
1970,OKLAHOMA,CHOCTAW,SORGHUM,6.00E-04,91.25112023,0.354811644,32.37696,58.87416023
1970,OKLAHOMA,CIMARRON,SORGHUM,0.04064,19.21270457,1.665947649,32.00736,-12.79465543
1970,OKLAHOMA,CLEVELAND,SORGHUM,0.00156,37.33942104,0.76019604,28.38528,8.95414104
1970,OKLAHOMA,COAL,SORGHUM,0.00052,263.8123983,0.102272676,26.9808,236.8315983
1970,OKLAHOMA,COMANCHE,SORGHUM,0.00156,28.73685079,0.890018193,25.57632,3.16053079
1970,OKLAHOMA,COTTON,SORGHUM,0.00116,25.49353687,1.458477895,37.18176,-11.68822313
1970,OKLAHOMA,CRAIG,SORGHUM,0.00768,36.75604131,0.794383697,29.1984,7.55764131
1970,OKLAHOMA,CREEK,SORGHUM,6.00E-04,32.14984468,0.896701066,28.8288,3.32104468
1970,OKLAHOMA,CUSTER,SORGHUM,0.00636,27.6240745,1.118537383,30.89856,-3.2744855
1970,OKLAHOMA,DELAWARE,SORGHUM,0.00092,71.19280385,0.294879242,20.99328,50.19952385
1970,OKLAHOMA,DEWEY,SORGHUM,0.00472,22.20910858,0.905315039,20.10624,2.10286858
1970,OKLAHOMA,ELLIS,SORGHUM,0.0096,23.5530546,0.677904428,15.96672,7.5863346
1970,OKLAHOMA,GARFIELD,SORGHUM,0.00264,22.81962027,0.842222604,19.2192,3.60042027
1970,OKLAHOMA,GARVIN,SORGHUM,0.0028,37.21004195,0.915804396,34.07712,3.13292195
1970,OKLAHOMA,GRADY,SORGHUM,0.00372,35.30151915,0.753825916,26.6112,8.69031915
1970,OKLAHOMA,GRANT,SORGHUM,0.00468,12.11714322,2.049750469,24.83712,-12.71997678
1970,OKLAHOMA,GREER,SORGHUM,0.00336,17.21114925,1.052248152,18.1104,-0.89925075
1970,OKLAHOMA,HARMON,SORGHUM,0.00492,9.85460237,2.227815915,21.95424,-12.09963763
1970,OKLAHOMA,HARPER,SORGHUM,0.008,21.64007738,0.860802837,18.62784,3.01223738
1970,OKLAHOMA,HASKELL,SORGHUM,0.00024,221.8557215,0.125945636,27.94176,193.9139615
1970,OKLAHOMA,HUGHES,SORGHUM,0.00248,56.79642902,0.298041273,16.92768,39.86874902
1970,OKLAHOMA,JACKSON,SORGHUM,0.00776,13.69384737,2.537081002,34.7424,-21.04855263
1970,OKLAHOMA,JEFFERSON,SORGHUM,6.00E-04,56.9785106,0.62271898,35.4816,21.4969106
